105/04/07,10000,8400,0.84,0.84,0.84,0.84,+0.05,1
105/04/08,12000,10440,0.87,0.87,0.87,0.87,+0.03,2
105/04/11,100000,86500,0.86,0.87,0.86,0.87,0.00,2
105/04/12,31000,27380,0.88,0.89,0.88,0.88,+0.01,4
105/04/13,20000,16600,0.83,0.83,0.83,0.83,-0.05,2
105/04/14,0,0,---,---,---,---,---,0
105/04/15,0,0,---,---,---,---,---,0
105/04/18,110000,83400,0.76,0.76,0.74,0.74,-0.05,7
105/04/19,0,0,---,---,---,---,---,0
105/04/20,0,0,---,---,---,---,---,0
105/04/21,0,0,---,---,---,---,---,0
105/04/22,1000,700,0.70,0.70,0.70,0.70,-0.02,1
105/04/25,0,0,---,---,---,---,---,0
105/04/26,12000,8760,0.73,0.73,0.73,0.73,+0.03,1
105/04/27,0,0,---,---,---,---,---,0
105/04/28,0,0,---,---,---,---,---,0
105/04/29,0,0,---,---,---,---,---,0
105/05/03,0,0,---,---,---,---,---,0
105/05/04,0,0,---,---,---,---,---,0
105/05/05,23000,13060,0.54,0.58,0.54,0.58,+0.06,3
105/05/06,1000,530,0.53,0.53,0.53,0.53,-0.05,1
105/05/09,0,0,---,---,---,---,---,0
105/05/10,0,0,---,---,---,---,---,0
105/05/11,199000,97510,0.49,0.49,0.49,0.49,-0.02,3
105/05/12,399000,201490,0.50,0.51,0.50,0.51,+0.02,6
105/05/13,120000,55200,0.46,0.46,0.46,0.46,-0.05,3
105/05/16,100000,45000,0.45,0.45,0.45,0.45,-0.01,1
105/05/17,200000,96000,0.47,0.49,0.47,0.49,+0.04,2
105/05/18,100000,52000,0.52,0.52,0.52,0.52,+0.03,1
105/05/19,100000,52000,0.52,0.52,0.52,0.52,0.00,1
105/05/20,0,0,---,---,---,---,---,0
105/05/23,0,0,---,---,---,---,---,0
105/05/24,0,0,---,---,---,---,---,0
105/05/25,0,0,---,---,---,---,---,0
105/05/26,0,0,---,---,---,---,---,0
105/05/27,0,0,---,---,---,---,---,0
105/05/30,0,0,---,---,---,---,---,0
105/05/31,0,0,---,---,---,---,---,0
105/06/01,0,0,---,---,---,---,---,0
105/06/02,0,0,---,---,---,---,---,0
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,100000,42000,0.42,0.42,0.42,0.42,0.00,1
105/06/07,100000,44000,0.44,0.44,0.44,0.44,+0.02,1
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,19000,9880,0.52,0.52,0.52,0.52,+0.08,2
105/06/21,14000,7370,0.53,0.53,0.52,0.52,0.00,2
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,10000,4700,0.47,0.47,0.47,0.47,-0.06,1
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,1000,570,0.57,0.57,0.57,0.57,+0.05,1
105/07/04,276000,166180,0.59,0.61,0.59,0.59,+0.02,5
105/07/05,525000,312080,0.59,0.60,0.58,0.60,+0.01,15
105/07/06,647000,377730,0.59,0.59,0.57,0.59,-0.01,10
105/07/07,848000,500370,0.60,0.62,0.55,0.59,0.00,33
105/07/11,799000,482080,0.62,0.62,0.60,0.60,+0.01,22
105/07/12,1321000,752580,0.59,0.59,0.55,0.56,-0.04,31
105/07/13,783000,395970,0.52,0.52,0.49,0.52,-0.04,25
105/07/14,0,0,---,---,---,---,---,0
105/07/15,230000,116110,0.50,0.51,0.49,0.51,+0.02,6
105/07/18,126000,63830,0.50,0.53,0.49,0.53,+0.02,8
105/07/19,220000,110800,0.46,0.52,0.46,0.52,-0.01,5
105/07/20,320000,163000,0.52,0.52,0.49,0.52,0.00,5
105/07/21,152000,75860,0.48,0.51,0.48,0.51,-0.01,6
105/07/22,242000,120050,0.48,0.51,0.48,0.51,0.00,8
105/07/25,273000,127340,0.45,0.49,0.44,0.49,-0.02,10
105/07/26,130000,55600,0.43,0.44,0.40,0.40,-0.09,4
105/07/27,360000,140500,0.39,0.40,0.38,0.40,0.00,5
105/07/28,0,0,---,---,---,---,---,0
105/07/29,100000,34000,0.34,0.34,0.34,0.34,-0.02,1
105/08/01,20000,6600,0.33,0.33,0.33,0.33,-0.01,2
105/08/02,50000,17900,0.35,0.36,0.35,0.36,+0.03,5
105/08/03,439000,152950,0.35,0.36,0.34,0.36,0.00,6
105/08/04,100000,35000,0.35,0.35,0.35,0.35,-0.01,1
105/08/05,290000,95300,0.33,0.33,0.32,0.32,-0.03,7
105/08/08,130000,41900,0.32,0.33,0.32,0.33,+0.01,2
105/08/09,0,0,---,---,---,---,---,0
105/08/10,260000,81300,0.33,0.34,0.31,0.31,+0.01,12
105/08/11,2799000,746050,0.29,0.29,0.24,0.26,-0.05,123
105/08/12,130000,32100,0.25,0.25,0.24,0.24,-0.02,2
105/08/15,0,0,---,---,---,---,---,0
105/08/16,100000,24000,0.24,0.24,0.24,0.24,+0.02,1
105/08/17,100000,24200,0.24,0.25,0.24,0.25,+0.01,6
105/08/18,0,0,---,---,---,---,---,0
105/08/19,0,0,---,---,---,---,---,0
105/08/22,145000,31800,0.23,0.23,0.21,0.21,-0.03,8
105/08/23,15000,3200,0.21,0.22,0.21,0.22,+0.01,2
105/08/24,30000,6050,0.20,0.21,0.20,0.21,-0.01,3
105/08/25,0,0,---,---,---,---,---,0
105/08/26,55000,9950,0.19,0.19,0.18,0.18,-0.01,2
105/08/29,0,0,---,---,---,---,---,0
