106/09/12,113000,178120,1.58,1.60,1.55,1.60,+0.08,12
106/09/13,350000,668910,1.79,2.01,1.79,2.01,+0.41,25
106/09/15,30000,54400,1.84,1.84,1.80,1.80,0.00,2
106/09/18,205000,401250,1.85,2.05,1.85,1.99,+0.19,22
106/09/20,30000,50100,1.70,1.70,1.62,1.69,-0.07,3
106/09/21,320000,587600,1.70,1.93,1.69,1.91,+0.22,23
106/09/22,303000,542260,1.80,1.81,1.72,1.74,-0.17,12
106/09/25,30000,53600,1.76,1.80,1.76,1.80,+0.06,2
106/09/26,50000,80300,1.63,1.69,1.50,1.50,-0.30,5
106/09/27,40000,58300,1.46,1.47,1.45,1.47,-0.03,3
106/09/28,120000,189600,1.49,1.64,1.49,1.64,+0.17,13
106/09/29,143000,226570,1.59,1.59,1.51,1.59,-0.05,6
106/09/30,103000,192580,1.87,1.89,1.85,1.85,+0.26,10
106/10/03,0,0,---,---,---,---,---,0
106/10/06,50000,87800,1.76,1.76,1.74,1.74,-0.09,5
106/10/11,0,0,---,---,---,---,---,0
106/10/12,128000,233270,1.80,1.87,1.78,1.87,+0.29,9
106/10/13,216000,460420,1.97,2.39,1.96,2.33,+0.46,22
106/10/16,139000,340420,2.48,2.50,2.37,2.38,+0.05,11
106/10/17,0,0,---,---,---,---,---,0
106/10/18,2000,4440,2.24,2.24,2.20,2.20,+0.14,2
106/10/19,0,0,---,---,---,---,---,0
106/10/20,0,0,---,---,---,---,---,0
106/10/23,0,0,---,---,---,---,---,0
106/10/24,60000,123900,2.05,2.08,2.05,2.08,+0.06,2
106/10/27,0,0,---,---,---,---,---,0
106/10/30,0,0,---,---,---,---,---,0
106/11/01,1000,2270,2.27,2.27,2.27,2.27,+0.28,1
106/11/02,0,0,---,---,---,---,---,0
106/11/03,38000,90090,2.28,2.43,2.28,2.43,+0.33,2
106/11/08,0,0,---,---,---,---,---,0
106/11/09,0,0,---,---,---,---,---,0
106/11/13,0,0,---,---,---,---,---,0
106/11/14,0,0,---,---,---,---,---,0
106/11/20,15000,29350,1.96,1.96,1.95,1.95,-0.17,3
106/11/21,30000,60900,2.03,2.03,2.03,2.03,+0.08,1
106/11/22,30000,85500,2.85,2.85,2.85,2.85,+0.82,3
106/11/24,0,0,---,---,---,---,---,0
106/11/27,0,0,---,---,---,---,---,0
106/11/28,0,0,---,---,---,---,---,0
106/11/29,0,0,---,---,---,---,---,0
106/11/30,0,0,---,---,---,---,---,0
106/12/01,15000,38400,2.56,2.56,2.56,2.56,+0.14,1
106/12/04,15000,36600,2.44,2.44,2.44,2.44,-0.12,2
106/12/06,0,0,---,---,---,---,---,0
106/12/07,0,0,---,---,---,---,---,0
106/12/08,0,0,---,---,---,---,---,0
106/12/11,0,0,---,---,---,---,---,0
106/12/12,0,0,---,---,---,---,---,0
106/12/13,0,0,---,---,---,---,---,0
