105/10/31,352000,270950,0.78,0.78,0.76,0.77,-0.33,5
105/11/01,40000,28800,0.73,0.73,0.69,0.69,-0.08,2
105/11/02,360000,275960,0.75,0.78,0.75,0.78,+0.09,12
105/11/03,1094000,967280,0.81,0.95,0.79,0.95,+0.17,57
105/11/04,677000,615130,1.00,1.00,0.88,0.91,-0.04,33
105/11/07,149000,132390,0.92,0.92,0.87,0.89,-0.02,6
105/11/08,694000,646410,0.88,0.97,0.84,0.84,-0.05,30
105/11/09,436000,412270,0.84,1.04,0.84,0.99,+0.15,24
105/11/10,493000,447380,0.99,0.99,0.80,0.80,-0.19,22
105/11/11,193000,164450,0.85,0.87,0.84,0.84,+0.04,15
105/11/14,212000,170620,0.83,0.84,0.79,0.80,-0.04,18
105/11/15,123000,98730,0.79,0.82,0.79,0.80,0.00,13
105/11/16,107000,84850,0.81,0.81,0.79,0.80,0.00,7
105/11/17,667000,506760,0.81,0.81,0.72,0.72,-0.08,65
105/11/18,255000,176380,0.73,0.73,0.66,0.72,0.00,26
105/11/21,34000,23520,0.71,0.71,0.68,0.68,-0.04,5
105/11/22,446000,303790,0.67,0.69,0.67,0.69,+0.01,9
105/11/23,445000,302120,0.68,0.70,0.66,0.67,-0.02,7
105/11/24,23000,16100,0.70,0.70,0.70,0.70,+0.03,4
105/11/25,82000,52980,0.69,0.69,0.63,0.65,-0.05,11
105/11/28,188000,123880,0.65,0.66,0.65,0.65,0.00,4
105/11/29,189000,121170,0.65,0.65,0.64,0.65,0.00,5
105/11/30,121000,78550,0.65,0.65,0.64,0.65,0.00,4
105/12/01,0,0,---,---,---,---,---,0
105/12/02,77000,50050,0.65,0.65,0.65,0.65,0.00,8
105/12/05,44000,29010,0.66,0.66,0.65,0.65,0.00,4
105/12/06,109000,64620,0.62,0.62,0.57,0.60,-0.05,7
105/12/07,122000,73250,0.61,0.61,0.60,0.60,0.00,5
105/12/08,43000,25030,0.59,0.59,0.56,0.56,-0.04,6
105/12/09,339000,192630,0.56,0.57,0.55,0.57,+0.01,13
105/12/12,242000,140220,0.57,0.60,0.57,0.60,+0.03,10
105/12/13,198000,118750,0.60,0.60,0.59,0.59,-0.01,6
105/12/14,278000,163020,0.59,0.59,0.58,0.58,-0.01,4
105/12/15,66000,38890,0.59,0.59,0.58,0.58,0.00,4
105/12/16,122000,71880,0.58,0.59,0.58,0.59,+0.01,5
105/12/19,2000,1160,0.58,0.58,0.58,0.58,-0.01,1
105/12/20,65000,38050,0.57,0.59,0.57,0.59,+0.01,6
105/12/21,886000,553510,0.60,0.63,0.60,0.63,+0.04,19
105/12/22,946000,622190,0.65,0.67,0.63,0.63,0.00,17
105/12/23,267000,171650,0.63,0.65,0.63,0.64,+0.01,10
105/12/26,5000,3200,0.64,0.64,0.64,0.64,0.00,1
105/12/27,2000,1240,0.62,0.62,0.62,0.62,-0.02,1
105/12/28,138000,82850,0.60,0.61,0.60,0.60,-0.02,3
105/12/29,128000,76800,0.60,0.60,0.60,0.60,0.00,1
105/12/30,88000,51040,0.58,0.58,0.58,0.58,-0.02,5
106/01/03,110000,61790,0.58,0.58,0.56,0.57,-0.01,3
106/01/04,13000,7260,0.56,0.56,0.55,0.55,-0.02,2
106/01/05,10000,5600,0.56,0.56,0.56,0.56,+0.01,1
106/01/06,100000,44560,0.50,0.50,0.39,0.39,-0.17,9
106/01/09,72000,30410,0.41,0.46,0.41,0.46,+0.07,6
106/01/10,186000,82380,0.44,0.47,0.44,0.47,+0.01,8
106/01/11,149000,68980,0.46,0.49,0.46,0.49,+0.02,3
106/01/12,20000,9500,0.47,0.48,0.47,0.48,-0.01,2
106/01/13,42000,19220,0.46,0.51,0.44,0.51,+0.03,4
106/01/16,115000,59730,0.51,0.53,0.51,0.53,+0.02,4
106/01/17,118000,60180,0.51,0.51,0.51,0.51,-0.02,4
106/01/18,26000,13260,0.51,0.51,0.51,0.51,0.00,1
106/01/19,73000,35290,0.48,0.51,0.48,0.51,0.00,3
106/01/20,83000,43160,0.52,0.52,0.52,0.52,+0.01,2
106/01/23,0,0,---,---,---,---,---,0
106/01/24,59000,30190,0.52,0.52,0.51,0.51,0.00,2
106/02/02,0,0,---,---,---,---,---,0
106/02/03,0,0,---,---,---,---,---,0
106/02/06,0,0,---,---,---,---,---,0
106/02/07,0,0,---,---,---,---,---,0
106/02/08,25000,9000,0.36,0.36,0.36,0.36,-0.01,3
106/02/09,713000,249160,0.32,0.36,0.32,0.36,0.00,3
106/02/10,5000,1800,0.36,0.36,0.36,0.36,0.00,1
106/02/13,0,0,---,---,---,---,---,0
106/02/14,0,0,---,---,---,---,---,0
106/02/15,0,0,---,---,---,---,---,0
106/02/16,0,0,---,---,---,---,---,0
106/02/17,600000,234000,0.39,0.39,0.39,0.39,+0.01,2
106/02/18,0,0,---,---,---,---,---,0
106/02/20,0,0,---,---,---,---,---,0
106/02/21,0,0,---,---,---,---,---,0
106/02/22,0,0,---,---,---,---,---,0
106/02/23,0,0,---,---,---,---,---,0
106/02/24,0,0,---,---,---,---,---,0
106/03/01,0,0,---,---,---,---,---,0
106/03/02,80000,16000,0.20,0.20,0.20,0.20,-0.09,3
106/03/03,120000,18900,0.16,0.17,0.15,0.17,-0.03,7
106/03/06,0,0,---,---,---,---,---,0
